"Episode ID"	"Cycle"	"Day"	"Second"	"Microsecond"	"tau1"
0	66	0	2	640000	7.078849768453605
0	67	0	2	680000	9.796120298431624
0	68	0	2	720000	-8.229638137805432
0	69	0	2	760000	6.011906425150038
0	70	0	2	800000	-1.7907634530818228
0	71	0	2	840000	-6.984692510943809
0	72	0	2	880000	-4.122175063618756
0	73	0	2	920000	5.375837745546892
0	74	0	2	960000	7.4553404925640265
0	75	0	3	0	-9.116198777409132
0	76	0	3	40000	2.2906505706361724
0	77	0	3	80000	-9.101195130079276
0	78	0	3	120000	4.368809548970326
0	79	0	3	160000	-3.3809170796198496
0	80	0	3	200000	7.618106144947163
0	81	0	3	240000	9.612715136866793
0	82	0	3	280000	0.10840747296088082
0	83	0	3	320000	9.970178907515532
0	84	0	3	360000	-3.8065989304732195
0	85	0	3	400000	-8.460585905891762
0	86	0	3	440000	1.9952561759320133
0	87	0	3	480000	-9.372444756493646
0	88	0	3	520000	-6.052302871431612
0	89	0	3	560000	-1.8412772876601835
0	90	0	3	600000	2.2093424593468303
0	91	0	3	640000	-6.876020179728705
0	92	0	3	680000	-9.151283505575915
0	93	0	3	720000	7.355580678554446
0	94	0	3	760000	-3.723389601678166
0	95	0	3	800000	9.1731885281691
0	96	0	3	840000	7.933192828552031
0	97	0	3	880000	-2.4442152117563465
0	98	0	3	920000	-0.7918073430819046
0	99	0	3	960000	0.4014596918512776
0	100	0	4	0	2.8777743677545367
0	101	0	4	40000	1.9130047680394107
0	102	0	4	80000	1.1852212403078095
0	103	0	4	120000	2.4025227089052397
0	104	0	4	160000	8.812425108479264
0	105	0	4	200000	0.1405363189131954
0	106	0	4	240000	-1.3761689313813452
0	107	0	4	280000	4.406225042882767
0	108	0	4	320000	-5.247287610704319
0	109	0	4	360000	-3.9782627765170115
0	110	0	4	400000	9.555946328972706
0	111	0	4	440000	0.42254586562411944
0	112	0	4	480000	0.9686093537372447
0	113	0	4	520000	-9.770850272715618
0	114	0	4	560000	-1.6957931239223605
0	115	0	4	600000	1.5993042759413107
0	116	0	4	640000	-9.598942193908012
0	117	0	4	680000	2.3159588261251347
0	118	0	4	720000	2.643610705922308
0	119	0	4	760000	-8.79838978744554
0	120	0	4	800000	2.54682218021912
0	121	0	4	840000	-0.6749914060658426
0	122	0	4	880000	3.5856279607621726
0	123	0	4	920000	-2.9484603391790536
0	124	0	4	960000	4.13900498731798
0	125	0	5	0	4.760685785040685
0	126	0	5	40000	-9.556350620183803
0	127	0	5	80000	-8.788463927084054
0	128	0	5	120000	3.5204061897475363
0	129	0	5	160000	9.266111607725147
0	130	0	5	200000	-4.977554436330596
0	131	0	5	240000	-0.8737574072724144
0	132	0	5	280000	1.8534375133297836
0	133	0	5	320000	-3.5994922850398687
0	134	0	5	360000	-2.7208982132008614
0	135	0	5	400000	-3.7465867760617844
0	136	0	5	440000	-2.616920494460919
0	137	0	5	480000	1.9124301171507305
0	138	0	5	520000	-3.991920532688214
0	139	0	5	560000	-2.456793173421663
0	140	0	5	600000	5.445468248882419
0	141	0	5	640000	-9.461575899813399
0	142	0	5	680000	1.3851600414116447
0	143	0	5	720000	4.703463633570191
0	144	0	5	760000	-3.799666091798139
0	145	0	5	800000	-5.54924314413618
0	146	0	5	840000	6.076153407898268
0	147	0	5	880000	-5.226096462043161
0	148	0	5	920000	-6.252113181641161
0	149	0	5	960000	-1.2953135893435803
0	150	0	6	0	3.9613281334969983
0	151	0	6	40000	-7.96316614736257
0	152	0	6	80000	-3.56068030757471
0	153	0	6	120000	-3.3249269910264934
0	154	0	6	160000	6.670777831146175
0	155	0	6	200000	-1.2313853487722604
0	156	0	6	240000	7.110703879697731
0	157	0	6	280000	-6.6143153488713
0	158	0	6	320000	-3.2657952991023853
0	159	0	6	360000	3.0046475258498972
0	160	0	6	400000	7.697965438425772
0	161	0	6	440000	-0.9779563142955503
0	162	0	6	480000	-5.499443145542305
0	163	0	6	520000	-7.581613505794271
0	164	0	6	560000	0.5925525661678659
0	165	0	6	600000	-6.183923882970081
0	166	0	6	640000	6.135544752509148
0	167	0	6	680000	6.76952758056451
0	168	0	6	720000	-6.328273733894885
0	169	0	6	760000	-4.428157159669748
0	170	0	6	800000	6.144528363339074
0	171	0	6	840000	2.838745129933063
0	172	0	6	880000	6.125156822701101
0	173	0	6	920000	-3.094343902248033
0	174	0	6	960000	-7.4062172440778635
0	175	0	7	0	-4.161142182588932
0	176	0	7	40000	5.877238489683297
0	177	0	7	80000	-4.576510121714952
0	178	0	7	120000	-3.07291438666293
0	179	0	7	160000	-1.6618860825302093
0	180	0	7	200000	-1.6045763241749622
0	181	0	7	240000	-1.8095576710188013
0	182	0	7	280000	8.412247659752612
0	183	0	7	320000	-6.880042821232816
0	184	0	7	360000	-9.906764108337088
0	185	0	7	400000	8.865356718382177
0	186	0	7	440000	7.59956503252096
0	187	0	7	480000	9.738273100575913
0	188	0	7	520000	-1.3129537464869774
0	189	0	7	560000	9.003223327660457
0	190	0	7	600000	8.54754428822677
0	191	0	7	640000	-5.558185274553575
0	192	0	7	680000	4.910460182528382
0	193	0	7	720000	6.733973585572905
0	194	0	7	760000	3.2597440105698148
0	195	0	7	800000	0.3802995329150676
0	196	0	7	840000	-4.219163277169907
0	197	0	7	880000	-3.17862571929334
0	198	0	7	920000	-5.4506732729776015
0	199	0	7	960000	-8.638647517862754
0	200	0	8	0	1.7735543803817233
0	201	0	8	40000	-4.259776455164506
0	202	0	8	80000	6.203837580164365
0	203	0	8	120000	-9.098463798292805
0	204	0	8	160000	8.072185636006843
0	205	0	8	200000	3.8741121459450962
0	206	0	8	240000	8.47709599114484
0	207	0	8	280000	7.931343299680972
0	208	0	8	320000	7.99349672047596
0	209	0	8	360000	1.539068080389029
0	210	0	8	400000	-9.737110066257742
0	211	0	8	440000	4.905965346219233
0	212	0	8	480000	-6.563568189265259
0	213	0	8	520000	-4.002238625430136
0	214	0	8	560000	3.2579220860965634
0	215	0	8	600000	0.4992827083164979
0	216	0	8	640000	-1.724991045408455
0	217	0	8	680000	8.780849265021796
0	218	0	8	720000	2.2432781925182503
0	219	0	8	760000	-3.1729468516400967
0	220	0	8	800000	-4.950503115059379
0	221	0	8	840000	7.233294329193342
0	222	0	8	880000	-0.4560500664187366
0	223	0	8	920000	5.646502235735673
0	224	0	8	960000	-2.9631673960681004
0	225	0	9	0	-6.053326558735814
0	226	0	9	40000	0.6927408110555415
0	227	0	9	80000	6.336216944338457
0	228	0	9	120000	-6.5739547849511215
0	229	0	9	160000	5.833438377642457
0	230	0	9	200000	8.43533022547264
0	231	0	9	240000	6.121020783258274
0	232	0	9	280000	6.469975251071617
0	233	0	9	320000	-9.849905597045819
0	234	0	9	360000	2.5721442060016546
0	235	0	9	400000	7.251091361087198
0	236	0	9	440000	-9.001362956093411
0	237	0	9	480000	-4.572059326133335
0	238	0	9	520000	-4.628277775930004
0	239	0	9	560000	0.5453235685336626
0	240	0	9	600000	-1.5403199119906361
0	241	0	9	640000	-0.5419997389441491
0	242	0	9	680000	5.529953214455549
0	243	0	9	720000	-9.963827005472417
0	244	0	9	760000	-8.903328213804137
0	245	0	9	800000	-7.462734275134675
0	246	0	9	840000	-7.507475309098766
0	247	0	9	880000	-8.631666230736235
0	248	0	9	920000	9.49385062351988
0	249	0	9	960000	7.0889786947845295
0	250	0	10	0	-8.277439845293085
0	251	0	10	40000	0.04240013509862628
0	252	0	10	80000	-3.682075119459382
0	253	0	10	120000	-3.708403993878493
0	254	0	10	160000	-2.974208833903507
0	255	0	10	200000	2.93827226603568
0	256	0	10	240000	1.7322624182877266
0	257	0	10	280000	-2.783308287720314
0	258	0	10	320000	-6.178359987136313
0	259	0	10	360000	-3.4244739370495587
0	260	0	10	400000	-7.524899523316311
0	261	0	10	440000	1.1105188732577727
0	262	0	10	480000	4.320856440520206
0	263	0	10	520000	-2.3952387578349255
0	264	0	10	560000	-8.401975398252286
0	265	0	10	600000	-6.428877108847864
0	266	0	10	640000	-2.5345084874603385
0	267	0	10	680000	2.0886973515557017
0	268	0	10	720000	5.6524366947000715
0	269	0	10	760000	-2.394706362981138
0	270	0	10	800000	6.023218191182515
0	271	0	10	840000	2.4585302005018264
0	272	0	10	880000	-1.3681280533872897
0	273	0	10	920000	-2.5515971142881693
0	274	0	10	960000	-0.07696796058958633
0	275	0	11	0	4.057613211117477
0	276	0	11	40000	-1.5897220447228815
0	277	0	11	80000	3.8824642327864307
0	278	0	11	120000	-0.7832017514221157
0	279	0	11	160000	-5.0983340712414655
0	280	0	11	200000	0.7167476818100749
0	281	0	11	240000	3.903382955476946
0	282	0	11	280000	-8.568380057344239
0	283	0	11	320000	-1.5022290908633256
0	284	0	11	360000	-1.4828988715461087
0	285	0	11	400000	7.593385730399849
0	286	0	11	440000	8.729681421155469
0	287	0	11	480000	-2.515286062834945
0	288	0	11	520000	7.957083964210032
0	289	0	11	560000	5.818337927811017
0	290	0	11	600000	-4.756405484460151
0	291	0	11	640000	-0.7171357139117447
0	292	0	11	680000	-7.537079015513964
0	293	0	11	720000	6.264434118796508
0	294	0	11	760000	3.2457920685100206
0	295	0	11	800000	7.746870000687174
0	296	0	11	840000	5.849387701813809
0	297	0	11	880000	3.3512315315946104
0	298	0	11	920000	4.6747035262569785
0	299	0	11	960000	1.2768790918545907
0	300	0	12	0	-7.937335102018597
0	301	0	12	40000	1.7551753992709518
0	302	0	12	80000	-9.901974428661521
0	303	0	12	120000	-7.129632795457502
0	304	0	12	160000	5.486080406408538
0	305	0	12	200000	-9.113742779611588
0	306	0	12	240000	-8.164022480797522
0	307	0	12	280000	-8.014008155583301
0	308	0	12	320000	7.609358336889851
0	309	0	12	360000	-6.416927900992862
0	310	0	12	400000	-9.530252614396225
0	311	0	12	440000	6.8307114917487795
0	312	0	12	480000	-7.574330564518654
0	313	0	12	520000	6.8788650803412
0	314	0	12	560000	3.4706953886033745
0	315	0	12	600000	6.723639025740205
0	316	0	12	640000	9.048226369097058
0	317	0	12	680000	1.5815283804211173
0	318	0	12	720000	5.974944992182429
0	319	0	12	760000	-9.274614602886828
0	320	0	12	800000	5.348370755260785
0	321	0	12	840000	0.22651486531002085
0	322	0	12	880000	4.303158557162467
0	323	0	12	920000	-7.865126050343756
0	324	0	12	960000	4.9792984276881
0	325	0	13	0	8.691246890026271
0	326	0	13	40000	-8.777210034412441
0	327	0	13	80000	-3.515062649634089
0	328	0	13	120000	1.2795469433698337
0	329	0	13	160000	6.561186623176599
0	330	0	13	200000	-5.1574787499979635
0	331	0	13	240000	-6.404551171366442
0	332	0	13	280000	-5.0006783821968614
0	333	0	13	320000	2.3196196109225387
0	334	0	13	360000	5.0708661887979005
0	335	0	13	400000	-2.125401012167927
0	336	0	13	440000	-2.6505730152944444
0	337	0	13	480000	-2.067206809108737
0	338	0	13	520000	-2.994310325885012
0	339	0	13	560000	-1.6356469740995223
0	340	0	13	600000	-8.334790263276608
0	341	0	13	640000	0.006192212591182411
0	342	0	13	680000	9.461129148228387
0	343	0	13	720000	-1.7433725530501132
0	344	0	13	760000	4.9481800149517134
0	345	0	13	800000	-6.78759017359152
0	346	0	13	840000	3.816762204230562
0	347	0	13	880000	5.122320440385495
0	348	0	13	920000	3.4771162158149593
0	349	0	13	960000	0.3418415316282779
0	350	0	14	0	-0.325582153175084
0	351	0	14	40000	2.8590600790160785
0	352	0	14	80000	7.948025895290847
0	353	0	14	120000	-7.013452028843259
0	354	0	14	160000	-8.082785383171089
0	355	0	14	200000	4.963096154257837
0	356	0	14	240000	8.332287624275526
0	357	0	14	280000	0.34507765631258636
0	358	0	14	320000	-1.1389294882911134
0	359	0	14	360000	4.378212818221037
0	360	0	14	400000	-6.277779320436004
0	361	0	14	440000	-4.652852751008818
0	362	0	14	480000	-6.01640326581073
0	363	0	14	520000	1.7123463028100545
0	364	0	14	560000	-3.703049431027594
0	365	0	14	600000	-5.353896491007363
0	366	0	14	640000	3.8226481583765803
0	367	0	14	680000	9.068511095573786
0	368	0	14	720000	-4.0827273322068125
0	369	0	14	760000	4.106665828122813
0	370	0	14	800000	-1.7359863824807071
0	371	0	14	840000	7.072789458121946
0	372	0	14	880000	1.6929662203422353
0	373	0	14	920000	-4.6565295920656435
0	374	0	14	960000	-5.647902442928059
0	375	0	15	0	-9.537504871473665
0	376	0	15	40000	-0.41020768819797127
0	377	0	15	80000	-2.3449979423546496
0	378	0	15	120000	-6.555045162157873
0	379	0	15	160000	-2.790592873271505
0	380	0	15	200000	-3.5591568823761293
0	381	0	15	240000	5.484091023177244
0	382	0	15	280000	-7.1277973922465865
0	383	0	15	320000	9.824358626835316
0	384	0	15	360000	-0.40820275224913516
0	385	0	15	400000	1.9800128349299797
0	386	0	15	440000	-0.6389408438627413
0	387	0	15	480000	6.692234710120374
0	388	0	15	520000	6.432302393376318
0	389	0	15	560000	1.142424945201011
0	390	0	15	600000	-0.37401363361039053
0	391	0	15	640000	4.414180378969689
0	392	0	15	680000	7.132978878551018
0	393	0	15	720000	-1.9947538102991729
0	394	0	15	760000	4.671768826522083
0	395	0	15	800000	9.205177433169833
0	396	0	15	840000	-0.6520958377580595
0	397	0	15	880000	-5.407969818861986
0	398	0	15	920000	-5.304425560198746
0	399	0	15	960000	4.353767153223259
0	400	0	16	0	3.5070163114762742
0	401	0	16	40000	9.1742939080852
0	402	0	16	80000	7.077630200113717
0	403	0	16	120000	-5.158163921509336
0	404	0	16	160000	-6.207536641389002
0	405	0	16	200000	-4.8275394532859695
0	406	0	16	240000	-6.256285068108427
0	407	0	16	280000	4.094686310759636
0	408	0	16	320000	7.1719113047062635
0	409	0	16	360000	7.995199998285848
0	410	0	16	400000	-4.899841372712039
0	411	0	16	440000	7.301978773627013
0	412	0	16	480000	-3.731664838900109
0	413	0	16	520000	-1.5340942008855798
0	414	0	16	560000	4.5793686507489575
0	415	0	16	600000	-8.281491679256032
0	416	0	16	640000	-8.14715336797002
0	417	0	16	680000	6.678582864068613
0	418	0	16	720000	-4.164732242207895
0	419	0	16	760000	-2.8667783063118257
0	420	0	16	800000	1.6060009202501035
0	421	0	16	840000	3.5101472342971025
0	422	0	16	880000	-9.862326081188893
0	423	0	16	920000	-3.3039612574175585
0	424	0	16	960000	-1.2755731672531851
0	425	0	17	0	-0.28198941380287934
0	426	0	17	40000	-5.79807465608366
0	427	0	17	80000	1.7021078977538995
0	428	0	17	120000	9.106746090946046
0	429	0	17	160000	-2.181600015547067
0	430	0	17	200000	0.887130695404645
0	431	0	17	240000	-7.616466003157081
0	432	0	17	280000	-4.504775095545652
0	433	0	17	320000	3.3086610484959564
0	434	0	17	360000	-7.749419892069811
0	435	0	17	400000	7.743780244511932
0	436	0	17	440000	8.175240047414356
0	437	0	17	480000	-8.061886947201414
0	438	0	17	520000	8.825750902399779
0	439	0	17	560000	-2.5155318262534854
0	440	0	17	600000	5.448384935920384
0	441	0	17	640000	5.146466560723146
0	442	0	17	680000	-4.089319458171468
0	443	0	17	720000	3.5177438959429637
0	444	0	17	760000	3.0815674281447762
0	445	0	17	800000	6.121100011073096
0	446	0	17	840000	-4.688165171866734
0	447	0	17	880000	5.083793840475252
0	448	0	17	920000	9.226527264495246
0	449	0	17	960000	3.456501002020735
0	450	0	18	0	0.7233461030841593
0	451	0	18	40000	-7.734078963565478
0	452	0	18	80000	-0.1223855452711966
0	453	0	18	120000	-2.956844559382925
0	454	0	18	160000	4.361866160396284
0	455	0	18	200000	3.570876826032096
0	456	0	18	240000	1.3278284284864874
0	457	0	18	280000	-6.360404246176127
0	458	0	18	320000	2.913356085151353
0	459	0	18	360000	2.6176887973460428
0	460	0	18	400000	-6.417911593499879
0	461	0	18	440000	7.798385012147211
0	462	0	18	480000	3.1074262342211245
0	463	0	18	520000	-7.537383570042875
0	464	0	18	560000	8.636881643501123
0	465	0	18	600000	-7.172314983485569
0	466	0	18	640000	-3.3694017462465613
0	467	0	18	680000	4.409547395942932
0	468	0	18	720000	1.9486559063401092
0	469	0	18	760000	1.098476544106946
0	470	0	18	800000	2.949736146167357
0	471	0	18	840000	-0.845922904853154
0	472	0	18	880000	-3.7511454847139962
0	473	0	18	920000	-6.472375436802638
0	474	0	18	960000	-8.62807451077984
0	475	0	19	0	4.316708770578639
0	476	0	19	40000	5.0896088113978735
0	477	0	19	80000	0.8627025151040968
0	478	0	19	120000	4.7927742290279625
0	479	0	19	160000	-2.815553084037507
0	480	0	19	200000	-4.683078636103398
0	481	0	19	240000	-2.332406334061501
0	482	0	19	280000	7.450803687650531
0	483	0	19	320000	-9.157783466771397
0	484	0	19	360000	0.09423587788165477
0	485	0	19	400000	-5.056074158035813
0	486	0	19	440000	5.378027635026154
0	487	0	19	480000	-2.9178126342224653
0	488	0	19	520000	-3.342747249447802
0	489	0	19	560000	-1.9332227933061041
0	490	0	19	600000	0.8299624635511353
0	491	0	19	640000	5.434207628552352
0	492	0	19	680000	-2.9423087093225515
0	493	0	19	720000	6.937673538272691
0	494	0	19	760000	-7.757382370295738
0	495	0	19	800000	-4.590249718707977
0	496	0	19	840000	-8.007025915163485
0	497	0	19	880000	-7.7463044875326
0	498	0	19	920000	5.579661266497727
0	499	0	19	960000	4.545786546482562
0	500	0	20	0	-6.303081408415217
0	501	0	20	40000	-6.21660954250518
0	502	0	20	80000	-1.666893263138956
0	503	0	20	120000	4.866349010346047
0	504	0	20	160000	6.314963546903421
0	505	0	20	200000	4.974008370708852
0	506	0	20	240000	1.8383259486994223
0	507	0	20	280000	-7.070576867532368
0	508	0	20	320000	-2.031611532241757
0	509	0	20	360000	-6.127231039893644
0	510	0	20	400000	0.5520242706434875
0	511	0	20	440000	1.367364105416664
0	512	0	20	480000	-5.958465357338101
0	513	0	20	520000	-4.996988122224835
0	514	0	20	560000	5.633258863243057
0	515	0	20	600000	-9.398250901356764
0	516	0	20	640000	6.063129223113744
0	517	0	20	680000	7.824002267007103
0	518	0	20	720000	8.986455919520793
0	519	0	20	760000	-2.3370739346820883
0	520	0	20	800000	1.052128062570663
0	521	0	20	840000	1.6611338123090569
0	522	0	20	880000	2.6728380468214823
0	523	0	20	920000	9.539533485334864
0	524	0	20	960000	3.732602701625634
0	525	0	21	0	-4.011929497763214
0	526	0	21	40000	7.200215856379501
0	527	0	21	80000	-0.31855657247098534
0	528	0	21	120000	2.0272794649728088
0	529	0	21	160000	4.5366876772105655
0	530	0	21	200000	-9.952542169767211
0	531	0	21	240000	5.40912967264112
0	532	0	21	280000	3.238751327067016
0	533	0	21	320000	-0.1625491420763936
0	534	0	21	360000	0.47279382124841973
0	535	0	21	400000	-0.7893310190875784
0	536	0	21	440000	-6.131271603382842
0	537	0	21	480000	0.590958328826801
0	538	0	21	520000	-9.258754728328768
0	539	0	21	560000	0.008940834708209167
0	540	0	21	600000	2.919166974236152
0	541	0	21	640000	-1.1155551505724208
0	542	0	21	680000	1.3200909321387204
0	543	0	21	720000	9.180437573419631
0	544	0	21	760000	7.841007285208882
0	545	0	21	800000	-7.288244297021591
0	546	0	21	840000	5.847513241877447
0	547	0	21	880000	2.465557891656264
0	548	0	21	920000	-8.987860228789284
0	549	0	21	960000	-2.8019796880568855
0	550	0	22	0	-5.331724210686401
0	551	0	22	40000	-8.443273678630858
0	552	0	22	80000	0.7776005594283539
0	553	0	22	120000	8.596451482122657
0	554	0	22	160000	-3.537649612375013
0	555	0	22	200000	7.410215190619731
0	556	0	22	240000	3.8931943019356297
0	557	0	22	280000	-7.312866586370057
0	558	0	22	320000	7.165824299915673
0	559	0	22	360000	2.0225184821109554
0	560	0	22	400000	8.539515142733503
0	561	0	22	440000	4.319042426343643
0	562	0	22	480000	4.794393031915513
0	563	0	22	520000	-3.1281426552152407
0	564	0	22	560000	6.133606166404938
0	565	0	22	600000	8.634799281260008
0	566	0	22	640000	7.229199886318845
0	567	0	22	680000	-1.2595056445848503
0	568	0	22	720000	5.136988493932698
0	569	0	22	760000	-0.29996479812113996
0	570	0	22	800000	-7.81755718784213
0	571	0	22	840000	-9.14596879355965
0	572	0	22	880000	-8.441153787783808
0	573	0	22	920000	-5.993944748366518
0	574	0	22	960000	-6.783554793671643
0	575	0	23	0	-0.05719922881134565
0	576	0	23	40000	3.9855595034338247
0	577	0	23	80000	0.7487138884940325
0	578	0	23	120000	-1.5577765988724313
0	579	0	23	160000	2.9848454131214
0	580	0	23	200000	-3.9070017600999307
0	581	0	23	240000	-0.7118938181427765
0	582	0	23	280000	5.141975088609449
0	583	0	23	320000	-1.970843309406586
0	584	0	23	360000	-6.388218782041077
0	585	0	23	400000	7.988225674217958
0	586	0	23	440000	4.393840321396016
0	587	0	23	480000	-2.6613445805329095
0	588	0	23	520000	-2.580536239185127
0	589	0	23	560000	0.5866230072869278
0	590	0	23	600000	1.9294836225821417
0	591	0	23	640000	-5.523060266714279
0	592	0	23	680000	-9.945988982290984
0	593	0	23	720000	-5.820098778803149
0	594	0	23	760000	5.663605238442134
0	595	0	23	800000	-7.1304565883570215
0	596	0	23	840000	-0.800245026674645
0	597	0	23	880000	-6.094009256498083
0	598	0	23	920000	-5.814251598383926
0	599	0	23	960000	-6.584721716563601
0	600	0	24	0	-1.9250548625510042
0	601	0	24	40000	-6.634483689558839
0	602	0	24	80000	-9.450347253790671
0	603	0	24	120000	-7.798612921136414
0	604	0	24	160000	-6.635341578313625
0	605	0	24	200000	-0.19449708092196438
0	606	0	24	240000	-8.805645131828255
0	607	0	24	280000	-9.551426708235189
0	608	0	24	320000	-1.0395396772240932
0	609	0	24	360000	-1.8451406012715577
0	610	0	24	400000	4.068865286409796
0	611	0	24	440000	-8.97767808448643
0	612	0	24	480000	-1.9339354277944576
0	613	0	24	520000	-2.067823336535537
0	614	0	24	560000	-9.466736330247903
0	615	0	24	600000	9.310533386927691
0	616	0	24	640000	-5.621790253883187
0	617	0	24	680000	-8.114582838254481
0	618	0	24	720000	-0.5082800700300147
0	619	0	24	760000	-6.704817215654558
0	620	0	24	800000	2.449032532595016
0	621	0	24	840000	-3.072818232672234
0	622	0	24	880000	-7.521088183758464
0	623	0	24	920000	-8.962175725778746
0	624	0	24	960000	4.5535250441438535
0	625	0	25	0	-4.498223218129949
0	626	0	25	40000	5.75678600996503
0	627	0	25	80000	-0.6919218913815754
0	628	0	25	120000	8.658377224454952
0	629	0	25	160000	-3.9890369044885343
0	630	0	25	200000	-5.000544553827881
0	631	0	25	240000	-4.6837168887088865
0	632	0	25	280000	6.29338552608494
0	633	0	25	320000	2.582079320073028
0	634	0	25	360000	-3.1052171711557675
0	635	0	25	400000	-8.12568246473064
0	636	0	25	440000	3.647972708253924
0	637	0	25	480000	9.385347230640718
0	638	0	25	520000	1.8451544072677741
0	639	0	25	560000	-9.926874920012372
0	640	0	25	600000	-9.39396594750397
0	641	0	25	640000	-8.189311322707724
0	642	0	25	680000	-6.593321039820745
0	643	0	25	720000	-9.267880099736791
0	644	0	25	760000	-8.921127142145481
0	645	0	25	800000	3.0862348541212157
0	646	0	25	840000	8.006016959435303
0	647	0	25	880000	-5.986229643245842
0	648	0	25	920000	9.47694417199649
0	649	0	25	960000	-0.4624421387936035
0	650	0	26	0	6.07177383879349
0	651	0	26	40000	8.347512386968962
0	652	0	26	80000	8.801796832476036
0	653	0	26	120000	-9.315763803971887
0	654	0	26	160000	-3.905539698663345
0	655	0	26	200000	2.138649915382194
0	656	0	26	240000	8.930789142005967
0	657	0	26	280000	-8.244410612089501
0	658	0	26	320000	-4.131329330189441
0	659	0	26	360000	6.998112412253491
0	660	0	26	400000	-7.706526591259473
0	661	0	26	440000	-2.2027318854237983
0	662	0	26	480000	-3.3163592909996975
0	663	0	26	520000	3.6009552744531454
0	664	0	26	560000	8.570388019502964
0	665	0	26	600000	-6.507380032916911
0	666	0	26	640000	4.795889238194215
0	667	0	26	680000	4.679022190848581
0	668	0	26	720000	6.713145514972517
0	669	0	26	760000	1.0667309700304841
0	670	0	26	800000	8.470061895836672
0	671	0	26	840000	-2.7434909639223193
0	672	0	26	880000	-1.7055439295696573
0	673	0	26	920000	-5.411903642940659
0	674	0	26	960000	5.589303329995117
0	675	0	27	0	-0.3877001486473848
0	676	0	27	40000	-4.6108506886763845
0	677	0	27	80000	-6.605137064002415
0	678	0	27	120000	4.412581138721546
0	679	0	27	160000	2.1140928439882742
0	680	0	27	200000	4.212538703818673
0	681	0	27	240000	-2.264008976600163
0	682	0	27	280000	-0.2577215369442776
0	683	0	27	320000	-6.922211472440387
0	684	0	27	360000	4.213945232579837
0	685	0	27	400000	-9.540927138507927
0	686	0	27	440000	-0.6614397329097805
0	687	0	27	480000	5.16902889190006
0	688	0	27	520000	3.5466195137204473
0	689	0	27	560000	-8.058251541840221
0	690	0	27	600000	-5.256581216948524
0	691	0	27	640000	6.873099029264473
0	692	0	27	680000	2.8475965643588257
0	693	0	27	720000	7.570675702720248
0	694	0	27	760000	7.445160306718776
0	695	0	27	800000	-1.0019133289980324
0	696	0	27	840000	7.93788654636867
0	697	0	27	880000	4.657155669717648
0	698	0	27	920000	-3.3257681135918933
0	699	0	27	960000	-2.598138600339512
0	700	0	28	0	-8.55886381941415
0	701	0	28	40000	-2.0133394320489595
